Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,globalTargetVector.x,globalTargetVector.y,globalTargetVector.z,localEyeGazeX,localEyeGazeY,localEyeGazeZ,CalibratedGazeAngleX,CalibratedGazeAngleY,cosineError,euclideanError,recalibratedEuclideanError
05/04/2023 16:22:24.817023,182,True,True,True,True,Eyes,1.317849,-0.2993034,-3.83362,-0.4665991,0.3554727,0.8098916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421128,-0.9330236,3.94175,1.331385,-0.301923,-3.836864,-0.1496851,-0.214931,-0.02958736,0.9646366,342.4522,334.8108,0.4363831,0.324172,-0.07360297,-0.9431301,0,0,0,0.6513816,0.2396479,-2.611979,-0.09329283,0.09563616,1.496061,0.9058585,0.007261841,0.4235182,0.121426,0.9534379,-0.2760649,-0.4058031,0.3015019,0.8627981,moving,-4.4288280794937345,3.374170589076531,-3.5682855883227647,3.657673468270455,-0.6800034,0.5415709,1.224885,-0.07708761024859126,0.05868121424286085,0.9952959257214934,6.73220450270998,1.8259521917131065,0.9054461913848708,0.9060393267524226,10.462088651433643
05/04/2023 16:22:24.836291,183,True,True,True,True,Eyes,1.317877,-0.2993217,-3.833589,-0.4665102,0.355312,0.8100133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4197526,-0.9322551,3.941913,1.331345,-0.3019029,-3.83671,-0.1495957,-0.2147733,-0.02953942,0.964687,342.4634,334.83,0.4365902,0.3241754,-0.0736059,-0.9431288,0,0,0,0.6558272,0.236315,-2.611833,-0.08972079,0.09329289,1.493175,0.9059997,0.007265727,0.423216,0.1212509,0.9534971,-0.2759374,-0.40554,0.3013145,0.8629871,moving,-4.439102722658783,3.3759401494221857,-3.43861186190635,3.5751667725652156,-0.6755178,0.5382179,1.2248770000000002,-0.07726595428731675,0.05871113962969218,0.9952803145930209,6.728056698425116,1.828474407802427,1.0190644086945753,1.0201339175902928,10.315623288621628
05/04/2023 16:22:24.856171,184,True,True,True,True,Eyes,1.317903,-0.2993396,-3.833559,-0.4664267,0.3551527,0.8101313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196674,-0.9323058,3.942023,1.331373,-0.3019809,-3.83681,-0.1496253,-0.2147732,-0.02938459,0.9646873,342.464,334.8271,0.4553013,0.3241794,-0.07360901,-0.9431272,0,0,0,0.6594483,0.2336003,-2.611715,-0.08629304,0.09119475,1.491116,0.9060181,0.007577133,0.4231712,0.1209649,0.9534976,-0.2760612,-0.4055845,0.3013053,0.8629695,moving,-4.4281165769628315,3.367780503429211,-3.3120954244493066,3.4997775263592352,-0.6719246999999999,0.5355812,1.225095,-0.07707575619703441,0.05857026625346279,0.9953034119038896,6.731143229697272,1.8209015714467316,1.1223208842041952,1.1237999941804617,10.18259628661214
05/04/2023 16:22:24.865924,185,True,True,True,True,Eyes,1.317924,-0.299353,-3.833536,-0.466323,0.3550275,0.8102459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191178,-0.9323342,3.942115,1.33131,-0.302074,-3.836867,-0.1496776,-0.2147238,-0.02904481,0.9647004,342.4666,334.8269,0.4951037,0.3241837,-0.07361229,-0.9431254,0,0,0,0.6634861,0.2305731,-2.611583,-0.08245265,0.08896697,1.488727,0.9061002,0.00823963,0.422983,0.1203178,0.9535061,-0.2763149,-0.4055936,0.3012613,0.8629806,moving,-4.4174071098881775,3.3654707621887474,-3.170068993975793,3.419953220474587,-0.6678239,0.5326471,1.2252839999999998,-0.07688989679974417,0.05853098699996806,0.9953201253280246,6.735366458785718,1.8179106311528213,1.24656984988468,1.2485274180684722,10.034151282835307
05/04/2023 16:22:24.885853,186,True,True,True,True,Eyes,1.317944,-0.299363,-3.833508,-0.4662144,0.3549242,0.8103536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192352,-0.9332905,3.941962,1.331349,-0.3019745,-3.836948,-0.1497874,-0.2147403,-0.02900276,0.964681,342.4553,334.8232,0.5032073,0.3241883,-0.07361559,-0.9431236,0,0,0,0.6676542,0.2274483,-2.611446,-0.07854724,0.08604357,1.486291,0.9060909,0.008373961,0.4230002,0.1202876,0.9534452,-0.2765379,-0.4056232,0.3014502,0.8629007,moving,-4.405292475619967,3.3479442441397858,-3.0251428671308376,3.3132388165865647,-0.6636947999999999,0.5294228,1.225502,-0.07668080493146953,0.05822745862422196,0.9953540218249921,6.736935028922524,1.802924834007248,1.3781430074953251,1.3805858932041672,9.878219129710994
05/04/2023 16:22:24.902374,187,True,True,True,True,Eyes,1.317946,-0.299368,-3.833492,-0.4660933,0.3548582,0.8104522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185766,-0.9349951,3.941473,1.331338,-0.3019087,-3.836798,-0.1499852,-0.2146559,-0.02911296,0.9646657,342.4301,334.8337,0.4941353,0.324193,-0.07361884,-0.9431218,0,0,0,0.6716926,0.2244207,-2.611314,-0.07518399,0.08292806,1.483724,0.9061506,0.008221854,0.4228754,0.120559,0.9533138,-0.2768725,-0.4054093,0.3018696,0.8628546,moving,-4.407005658329241,3.318022935814675,-2.9008387003754987,3.199037985760254,-0.6596453999999999,0.5263294,1.2254839999999998,-0.07671288898928291,0.05770751060352766,0.995381861789651,6.729742189235784,1.7798379725532312,1.508003107006585,1.510859465195583,9.734588689247886
05/04/2023 16:22:24.916518,188,True,True,True,True,Eyes,1.317941,-0.2993807,-3.833476,-0.4659793,0.3548156,0.8105364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418591,-0.9366409,3.941118,1.331332,-0.3017912,-3.836848,-0.1501331,-0.2146226,-0.02948166,0.9646388,342.404,334.8427,0.4547601,0.3241974,-0.07362192,-0.9431201,0,0,0,0.6755757,0.2215096,-2.611187,-0.07189006,0.07974267,1.481411,0.906136,0.007565618,0.4229189,0.1213222,0.9531817,-0.2769937,-0.4052141,0.3023034,0.8627944,moving,-4.409865841409207,3.286333900704352,-2.7782757166705836,3.0811930042561717,-0.6557563,0.5233008,1.2256609999999997,-0.07676501411343128,0.05715674798043696,0.9954096204705255,6.721663473087493,1.7555037559576643,1.6411965416126535,1.6444358067556666,9.591991273565444
05/04/2023 16:22:24.935982,189,True,True,True,True,Eyes,1.317924,-0.2993918,-3.833469,-0.4658725,0.3547789,0.8106138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4195362,-0.9385403,3.94053,1.33115,-0.3019942,-3.836858,-0.1503863,-0.2147038,-0.02959543,0.9645779,342.3725,334.8327,0.4498614,0.3242014,-0.07362503,-0.9431185,0,0,0,0.6795401,0.2185374,-2.611058,-0.06786352,0.07674348,1.479068,0.9060528,0.007482825,0.4230984,0.1216712,0.9530162,-0.2774101,-0.4052955,0.3028271,0.8625726,moving,-4.39335838737498,3.2515888687574823,-2.627038213013421,2.970206872954109,-0.6516099000000001,0.5205316,1.2258,-0.07648084863421548,0.05655434215693886,0.9954658573086707,6.721463502197329,1.726632708614784,1.785030628785305,1.7885924035170615,9.430851553359886
05/04/2023 16:22:24.946429,190,True,True,True,True,Eyes,1.317907,-0.2994013,-3.833461,-0.4657804,0.3547589,0.8106755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202145,-0.9378035,3.940611,1.331097,-0.3019506,-3.836858,-0.1502988,-0.2147871,-0.02952257,0.9645752,342.3843,334.822,0.4575391,0.3242046,-0.07362812,-0.9431171,0,0,0,0.683729,0.215397,-2.61092,-0.06371671,0.07449362,1.476498,0.9059899,0.007611012,0.4232309,0.1215179,0.9530774,-0.2772669,-0.4054821,0.3026311,0.8625536,moving,-4.37662127463978,3.262120253371997,-2.471005656334626,2.8882897308968447,-0.6473679999999999,0.5173476,1.2259379999999998,-0.07618925585430603,0.05673858651810257,0.9954777519090595,6.731106257147868,1.7329597334733806,1.9379502504954742,1.9419372142946798,9.274354482722933
05/04/2023 16:22:24.966073,191,True,True,True,True,Eyes,1.31788,-0.2994099,-3.833461,-0.4656811,0.3547536,0.8107349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421723,-0.9392092,3.940157,1.331105,-0.3019242,-3.836901,-0.1504911,-0.2149786,-0.02936563,0.9645073,342.3666,334.7944,0.4844562,0.3242072,-0.07363116,-0.9431159,0,0,0,0.6877377,0.2123917,-2.610789,-0.05934405,0.07160074,1.474158,0.9058438,0.008057973,0.4235353,0.1213514,0.9529802,-0.2776735,-0.4058582,0.3029254,0.8622733,moving,-4.342678967795529,3.2449287318894195,-2.305267590061711,2.7807051616155145,-0.6433673,0.5143158999999999,1.226112,-0.0756007897884722,0.05644242919322395,0.9955394791058298,6.742367423555319,1.7158009185124727,2.085331292959777,2.0896288295573133,9.110088934066873
